Date,Product_Name,Match_Type,Impressions,Clicks,Spend,Sales,Orders,Current_Bid,Actual_CPC,Suggested_Bid_Min,Suggested_Bid_Max,ACOS_Current,Target_ACOS_Goal,Conversion_Rate,CTR,Competitor_Price,Inventory_Level,Day_Type,Optimal_Bid,My_Rating,Comp_Rating,Comp_Review_Count,Price_Gap,Rating_Gap
2026-02-23,Fruit Drink,Broad,3323,20,514.6,0,0,30.6,25.73,18.01,38.59,0.0,20.0,0.0366,0.0063,610,112,Weekday,18.01,4.0,4.7,2520,-6,-0.7000000000000002
2026-02-24,Aloe vera juice,Exact,1216,25,777.25,447,1,39.32,31.09,21.76,46.63,173.88,20.0,0.0412,0.0208,399,184,Weekday,21.76,3.8,4.0,3696,48,-0.20000000000000018
2026-02-24,Aloe vera juice,Phrase,2475,24,378.0,447,1,20.38,15.75,11.02,23.62,84.56,20.0,0.0468,0.0097,455,62,Weekday,11.02,3.8,4.0,2084,-8,-0.20000000000000018
2026-02-24,Aloe vera juice,Broad,3178,45,1120.05,894,2,30.28,24.89,17.42,37.34,125.29,20.0,0.052,0.0144,487,81,Weekday,17.42,3.8,3.9,4691,-40,-0.10000000000000009
2026-02-24,Graviola,Exact,3636,22,868.12,604,1,42.38,39.46,27.62,59.19,143.73,20.0,0.046,0.0062,564,157,Weekday,27.62,4.0,4.0,4066,40,0.0
2026-02-24,Graviola,Phrase,4213,97,3495.88,1812,3,42.83,36.04,25.23,54.06,192.93,20.0,0.0399,0.0231,603,46,Weekday,25.23,4.0,4.5,3532,1,-0.5
2026-02-24,Graviola,Broad,3632,64,1065.6,1812,3,23.56,16.65,11.65,24.97,58.81,20.0,0.062,0.0177,624,164,Weekday,11.65,4.0,3.5,680,-20,0.5
2026-02-24,Eco ensulin,Exact,3638,43,890.53,3600,3,26.18,20.71,14.5,31.07,24.74,20.0,0.0756,0.0119,1196,191,Weekday,18.14,4.2,4.4,1515,4,-0.20000000000000018
2026-02-24,Eco ensulin,Phrase,2835,54,1265.22,3600,3,29.43,23.43,16.4,35.14,35.14,20.0,0.0674,0.0192,1174,64,Weekday,16.4,4.2,4.7,4674,26,-0.5
2026-02-24,Eco ensulin,Broad,2363,47,771.74,4800,4,20.24,16.42,11.49,24.63,16.08,20.0,0.0949,0.0203,1229,262,Weekday,22.78,4.2,3.6,3626,-29,0.6000000000000001
2026-02-24,Curcumin C3,Exact,3493,28,1040.2,960,1,42.77,37.15,26.0,55.72,108.35,20.0,0.064,0.0081,980,230,Weekday,26.0,4.5,3.9,2856,-20,0.6000000000000001
2026-02-24,Curcumin C3,Phrase,1649,35,731.5,1920,2,28.63,20.9,14.63,31.35,38.1,20.0,0.0622,0.0217,942,182,Weekday,14.63,4.5,3.8,3864,18,0.7000000000000002
2026-02-24,Curcumin C3,Broad,1240,18,232.38,0,0,16.81,12.91,9.04,19.37,0.0,20.0,0.0533,0.0147,953,279,Weekday,10.23,4.5,4.3,941,7,0.20000000000000018
2026-02-24,Fruit Drink,Exact,1443,20,313.4,607,1,18.63,15.67,10.97,23.5,51.63,20.0,0.0583,0.0141,610,248,Weekday,10.97,4.0,3.6,3870,-3,0.3999999999999999
2026-02-24,Fruit Drink,Phrase,3619,61,1187.67,1821,3,24.24,19.47,13.63,29.2,65.22,20.0,0.0509,0.0171,616,58,Weekday,13.63,4.0,4.0,1219,-9,0.0
2026-02-24,Fruit Drink,Broad,1448,32,1103.68,1214,2,39.93,34.49,24.14,51.73,90.91,20.0,0.0625,0.0222,652,115,Weekday,24.14,4.0,3.6,1034,-45,0.3999999999999999
2026-02-25,Aloe vera juice,Exact,2419,39,624.0,456,1,19.83,16.0,11.2,24.0,136.84,20.0,0.0331,0.0162,467,31,Weekday,11.2,3.8,4.7,823,-11,-0.9000000000000004
2026-02-25,Aloe vera juice,Phrase,4022,62,698.12,912,2,15.37,11.26,7.88,16.89,76.55,20.0,0.0477,0.0156,453,164,Weekday,7.88,3.8,3.9,2481,3,-0.10000000000000009
2026-02-25,Aloe vera juice,Broad,3556,52,1046.24,456,1,26.29,20.12,14.08,30.18,229.44,20.0,0.0376,0.0148,432,233,Weekday,14.08,3.8,4.3,4231,24,-0.5
2026-02-25,Graviola,Exact,3997,26,712.4,590,1,31.82,27.4,19.18,41.1,120.75,20.0,0.0418,0.0067,608,119,Weekday,19.18,4.0,4.5,2733,-18,-0.5
2026-02-25,Graviola,Phrase,4125,75,1670.25,1770,3,24.99,22.27,15.59,33.41,94.36,20.0,0.0468,0.0184,598,86,Weekday,15.59,4.0,4.2,3564,-8,-0.20000000000000018
2026-02-25,Graviola,Broad,2501,15,479.7,0,0,38.17,31.98,22.39,47.97,0.0,20.0,0.0461,0.0063,551,196,Weekday,22.39,4.0,4.0,4903,39,0.0
2026-02-25,Eco ensulin,Exact,2007,31,906.13,2410,2,39.56,29.23,20.46,43.84,37.6,20.0,0.0777,0.0158,1162,57,Weekday,20.46,4.2,4.1,4473,43,0.10000000000000053
2026-02-25,Eco ensulin,Phrase,4897,67,862.29,6025,5,15.03,12.87,9.01,19.3,14.31,20.0,0.0812,0.0138,1157,169,Weekday,19.3,4.2,3.9,840,48,0.30000000000000027
2026-02-25,Eco ensulin,Broad,1597,34,771.8,2410,2,29.38,22.7,15.89,34.05,32.02,20.0,0.0782,0.0214,1207,250,Weekday,18.85,4.2,4.3,227,-2,-0.09999999999999964
2026-02-25,Curcumin C3,Exact,1819,20,573.0,954,1,33.79,28.65,20.05,42.97,60.06,20.0,0.0506,0.0112,940,97,Weekday,20.05,4.5,4.4,1863,14,0.09999999999999964
2026-02-25,Curcumin C3,Phrase,1489,20,756.6,954,1,44.21,37.83,26.48,56.74,79.31,20.0,0.0511,0.0137,925,19,Weekday,26.48,4.5,4.3,3496,29,0.20000000000000018
2026-02-25,Curcumin C3,Broad,2416,39,1432.47,1908,2,39.32,36.73,25.71,55.09,75.08,20.0,0.0658,0.0165,972,275,Weekday,25.71,4.5,3.8,238,-18,0.7000000000000002
2026-02-25,Fruit Drink,Exact,2278,45,1018.35,1208,2,26.26,22.63,15.84,33.95,84.3,20.0,0.06,0.02,604,143,Weekday,15.84,4.0,3.5,1606,0,0.5
2026-02-25,Fruit Drink,Phrase,1527,32,1302.72,604,1,44.68,40.71,28.5,61.06,215.68,20.0,0.053,0.0212,554,97,Weekday,28.5,4.0,3.6,3121,50,0.3999999999999999
2026-02-25,Fruit Drink,Broad,2918,34,856.12,604,1,29.49,25.18,17.63,37.77,141.74,20.0,0.0416,0.012,600,218,Weekday,17.63,4.0,4.4,1225,4,-0.40000000000000036
2026-02-26,Aloe vera juice,Exact,2067,20,252.0,0,0,17.93,12.6,8.82,18.9,0.0,20.0,0.0461,0.0098,491,60,Weekday,8.82,3.8,4.2,4102,-41,-0.40000000000000036
2026-02-26,Aloe vera juice,Phrase,3488,23,637.1,0,0,33.3,27.7,19.39,41.55,0.0,20.0,0.0366,0.0066,476,154,Weekday,19.39,3.8,4.6,2174,-26,-0.7999999999999998
2026-02-26,Aloe vera juice,Broad,2929,27,485.73,450,1,21.41,17.99,12.59,26.98,107.94,20.0,0.0442,0.0094,432,155,Weekday,12.59,3.8,4.0,4367,18,-0.20000000000000018
2026-02-26,Graviola,Exact,4248,58,2297.96,1791,3,44.24,39.62,27.73,59.43,128.31,20.0,0.0555,0.0137,612,40,Weekday,27.73,4.0,3.8,3062,-15,0.20000000000000018
2026-02-26,Graviola,Phrase,2897,33,810.48,597,1,29.57,24.56,17.19,36.84,135.76,20.0,0.0534,0.0115,551,201,Weekday,17.19,4.0,3.6,2694,46,0.3999999999999999
2026-02-26,Graviola,Broad,2866,35,952.35,597,1,35.56,27.21,19.05,40.81,159.52,20.0,0.0494,0.0124,551,236,Weekday,19.05,4.0,3.8,3276,46,0.20000000000000018
2026-02-26,Eco ensulin,Exact,4177,45,1395.45,4780,4,43.28,31.01,21.71,46.52,29.19,20.0,0.0902,0.0109,1177,13,Weekday,21.71,4.2,3.6,2322,18,0.6000000000000001
2026-02-26,Eco ensulin,Phrase,1712,25,712.0,2390,2,34.39,28.48,19.94,42.72,29.79,20.0,0.091,0.0149,1185,86,Weekday,21.75,4.2,3.6,3031,10,0.6000000000000001
2026-02-26,Eco ensulin,Broad,2875,47,687.14,3585,3,17.87,14.62,10.23,21.93,19.17,20.0,0.0669,0.0166,1164,51,Weekday,15.99,4.2,4.7,3639,31,-0.5
2026-02-26,Curcumin C3,Exact,2608,54,1935.9,2820,3,43.73,35.85,25.09,53.78,68.65,20.0,0.0566,0.0208,906,202,Weekday,25.09,4.5,4.0,1324,34,0.5
2026-02-26,Curcumin C3,Phrase,2033,33,520.74,940,1,18.96,15.78,11.05,23.67,55.4,20.0,0.0593,0.0164,953,233,Weekday,11.15,4.5,4.1,2599,-13,0.40000000000000036
2026-02-26,Curcumin C3,Broad,2602,20,428.8,940,1,28.67,21.44,15.01,32.16,45.62,20.0,0.0649,0.0081,989,135,Weekday,15.01,4.5,4.0,2973,-49,0.5
2026-02-26,Fruit Drink,Exact,2951,23,653.2,602,1,34.49,28.4,19.88,42.6,108.5,20.0,0.0614,0.0081,616,227,Weekday,19.88,4.0,3.5,3588,-14,0.5
2026-02-26,Fruit Drink,Phrase,2330,32,684.16,602,1,26.27,21.38,14.97,32.07,113.65,20.0,0.052,0.014,622,141,Weekday,14.97,4.0,4.0,1556,-20,0.0
2026-02-26,Fruit Drink,Broad,2952,57,1169.07,1204,2,23.54,20.51,14.36,30.77,97.1,20.0,0.0406,0.0195,608,158,Weekday,14.36,4.0,4.5,2857,-6,-0.5
2026-02-27,Aloe vera juice,Exact,2636,42,1442.28,906,2,40.4,34.34,24.04,51.51,159.19,20.0,0.0493,0.016,406,231,Weekday,24.04,3.8,3.6,1525,47,0.19999999999999973
2026-02-27,Aloe vera juice,Phrase,2218,48,664.8,906,2,17.43,13.85,9.69,20.77,73.38,20.0,0.0454,0.0218,467,9,Weekday,9.69,3.8,4.1,808,-14,-0.2999999999999998
2026-02-27,Aloe vera juice,Broad,1037,17,185.98,0,0,15.21,10.94,7.66,16.41,0.0,20.0,0.0404,0.0167,477,71,Weekday,7.66,3.8,4.4,1328,-24,-0.6000000000000005
2026-02-27,Graviola,Exact,2958,44,1768.8,605,1,43.59,40.2,28.14,60.3,292.36,20.0,0.0391,0.015,576,135,Weekday,28.14,4.0,4.4,2995,29,-0.40000000000000036
2026-02-27,Graviola,Phrase,3224,34,893.86,605,1,31.91,26.29,18.4,39.44,147.75,20.0,0.054,0.0106,645,190,Weekday,18.4,4.0,4.0,2649,-40,0.0
2026-02-27,Graviola,Broad,2598,25,808.5,0,0,35.61,32.34,22.64,48.51,0.0,20.0,0.0361,0.0097,566,59,Weekday,22.64,4.0,4.5,3577,39,-0.5
2026-02-27,Eco ensulin,Exact,3768,25,630.0,1210,1,32.7,25.2,17.64,37.8,52.07,20.0,0.071,0.0068,1160,70,Weekday,17.64,4.2,4.4,2540,50,-0.20000000000000018
2026-02-27,Eco ensulin,Phrase,3039,28,605.64,2420,2,30.61,21.63,15.14,32.45,25.03,20.0,0.0779,0.0094,1249,175,Weekday,18.85,4.2,4.5,2152,-39,-0.2999999999999998
2026-02-27,Eco ensulin,Broad,2001,16,317.44,1210,1,22.01,19.84,13.89,29.76,26.23,20.0,0.0889,0.0084,1219,21,Weekday,21.51,4.2,3.8,2621,-9,0.40000000000000036
2026-02-27,Curcumin C3,Exact,3356,57,954.18,1896,2,18.41,16.74,11.72,25.11,50.33,20.0,0.0466,0.0172,934,162,Weekday,11.72,4.5,4.6,2774,14,-0.09999999999999964
2026-02-27,Curcumin C3,Phrase,1797,40,990.4,1896,2,26.26,24.76,17.33,37.14,52.24,20.0,0.053,0.0228,918,211,Weekday,17.33,4.5,4.2,2502,30,0.2999999999999998
2026-02-27,Curcumin C3,Broad,3259,69,1282.02,3792,4,23.25,18.58,13.01,27.87,33.81,20.0,0.0622,0.0213,950,127,Weekday,13.01,4.5,3.9,3045,-2,0.6000000000000001
2026-02-27,Fruit Drink,Exact,3474,80,1823.2,1194,2,27.71,22.79,15.95,34.19,152.7,20.0,0.0321,0.0232,558,52,Weekday,15.95,4.0,4.7,888,39,-0.7000000000000002
2026-02-27,Fruit Drink,Phrase,1221,9,323.64,0,0,41.46,35.96,25.17,53.94,0.0,20.0,0.0515,0.0079,632,128,Weekday,25.17,4.0,4.1,4037,-35,-0.09999999999999964
2026-02-27,Fruit Drink,Broad,2502,62,1246.2,1194,2,27.34,20.1,14.07,30.15,104.37,20.0,0.0478,0.0249,595,32,Weekday,14.07,4.0,4.1,3065,2,-0.09999999999999964
2026-02-28,Aloe vera juice,Exact,5361,114,4084.62,1329,3,40.31,35.83,25.08,53.74,307.35,20.0,0.0311,0.0213,434,251,Weekend,25.08,3.8,4.7,750,9,-0.9000000000000004
2026-02-28,Aloe vera juice,Phrase,4609,43,995.45,443,1,24.46,23.15,16.2,34.72,224.71,20.0,0.0382,0.0095,425,252,Weekend,16.2,3.8,4.3,1308,18,-0.5
2026-02-28,Aloe vera juice,Broad,2234,14,237.16,0,0,21.17,16.94,11.86,25.41,0.0,20.0,0.0475,0.0065,458,281,Weekend,11.86,3.8,4.0,101,-15,-0.20000000000000018
2026-02-28,Graviola,Exact,3343,66,941.82,1806,3,18.76,14.27,9.99,21.41,52.15,20.0,0.0471,0.0198,573,49,Weekend,9.99,4.0,4.0,1931,29,0.0
2026-02-28,Graviola,Phrase,2797,35,964.25,1204,2,36.07,27.55,19.29,41.33,80.09,20.0,0.0576,0.0125,638,216,Weekend,19.29,4.0,3.8,231,-36,0.20000000000000018
2026-02-28,Graviola,Broad,2508,40,872.8,1204,2,28.46,21.82,15.27,32.73,72.49,20.0,0.058,0.016,582,95,Weekend,15.27,4.0,3.5,2999,20,0.5
2026-02-28,Eco ensulin,Exact,4424,54,1063.26,4840,4,22.82,19.69,13.78,29.54,21.97,20.0,0.0803,0.0123,1213,31,Weekend,19.43,4.2,4.2,4696,-3,0.0
2026-02-28,Eco ensulin,Phrase,2011,48,1520.64,3630,3,34.37,31.68,22.18,47.52,41.89,20.0,0.0743,0.0239,1213,185,Weekend,22.18,4.2,4.5,4258,-3,-0.2999999999999998
2026-02-28,Eco ensulin,Broad,3153,47,921.67,3630,3,23.35,19.61,13.73,29.41,25.39,20.0,0.0839,0.015,1249,234,Weekend,20.3,4.2,4.2,2520,-39,0.0
2026-02-28,Curcumin C3,Exact,3383,29,636.84,941,1,24.79,21.96,15.37,32.94,67.68,20.0,0.0634,0.0087,955,53,Weekend,15.37,4.5,3.9,4112,-14,0.6000000000000001
2026-02-28,Curcumin C3,Phrase,4474,49,1175.02,2823,3,32.51,23.98,16.79,35.97,41.62,20.0,0.067,0.011,991,295,Weekend,16.79,4.5,3.9,230,-50,0.6000000000000001
2026-02-28,Curcumin C3,Broad,4021,71,1052.93,2823,3,18.8,14.83,10.38,22.25,37.3,20.0,0.053,0.0177,991,5,Weekend,10.38,4.5,4.6,2615,-50,-0.09999999999999964
2026-02-28,Fruit Drink,Exact,5833,103,2708.9,2995,5,33.12,26.3,18.41,39.45,90.45,20.0,0.0507,0.0178,646,239,Weekend,18.41,4.0,4.2,3551,-47,-0.20000000000000018
2026-02-28,Fruit Drink,Phrase,5758,106,1374.82,2995,5,17.53,12.97,9.08,19.46,45.9,20.0,0.0517,0.0186,576,156,Weekend,9.08,4.0,3.8,4407,23,0.20000000000000018
2026-02-28,Fruit Drink,Broad,2862,57,1195.86,1198,2,23.94,20.98,14.69,31.47,99.82,20.0,0.0426,0.0199,585,56,Weekend,14.69,4.0,4.3,4454,14,-0.2999999999999998
2026-03-01,Aloe vera juice,Exact,3236,39,1281.93,900,2,40.24,32.87,23.01,49.3,142.44,20.0,0.0553,0.0121,463,248,Weekend,23.01,3.8,3.6,145,-13,0.19999999999999973
2026-03-01,Aloe vera juice,Phrase,5451,90,3226.5,1350,3,41.65,35.85,25.09,53.78,239.0,20.0,0.0351,0.0166,461,71,Weekend,25.09,3.8,4.6,3927,-11,-0.7999999999999998
2026-03-01,Aloe vera juice,Broad,5049,57,986.1,900,2,19.64,17.3,12.11,25.95,109.57,20.0,0.0525,0.0115,495,120,Weekend,12.11,3.8,3.9,1876,-45,-0.10000000000000009
2026-03-01,Graviola,Exact,3415,72,1069.2,1188,2,18.73,14.85,10.39,22.27,90.0,20.0,0.0381,0.0211,635,195,Weekend,10.39,4.0,4.8,4761,-41,-0.7999999999999998
2026-03-01,Graviola,Phrase,3695,85,2153.05,1782,3,36.13,25.33,17.73,37.99,120.82,20.0,0.0436,0.0232,610,159,Weekend,17.73,4.0,4.4,3571,-16,-0.40000000000000036
2026-03-01,Graviola,Broad,3938,80,1480.0,1782,3,24.82,18.5,12.95,27.75,83.05,20.0,0.0399,0.0204,553,190,Weekend,12.95,4.0,4.3,4495,41,-0.2999999999999998
2026-03-01,Eco ensulin,Exact,5759,111,3962.7,10881,9,44.2,35.7,24.99,53.55,36.42,20.0,0.0857,0.0193,1226,167,Weekend,24.99,4.2,4.0,3018,-17,0.20000000000000018
2026-03-01,Eco ensulin,Phrase,2961,34,820.76,2418,2,33.51,24.14,16.9,36.21,33.94,20.0,0.0755,0.0116,1244,235,Weekend,18.26,4.2,4.6,2102,-35,-0.39999999999999947
2026-03-01,Eco ensulin,Broad,5581,52,1241.76,4836,4,25.76,23.88,16.72,35.82,25.68,20.0,0.0787,0.0094,1216,196,Weekend,19.03,4.2,4.3,2152,-7,-0.09999999999999964
2026-03-01,Curcumin C3,Exact,6039,94,1716.44,4740,5,23.73,18.26,12.78,27.39,36.21,20.0,0.0631,0.0156,979,161,Weekend,12.78,4.5,4.0,4044,-31,0.5
2026-03-01,Curcumin C3,Phrase,4080,68,2354.84,2844,3,38.56,34.63,24.24,51.95,82.8,20.0,0.0516,0.0168,944,216,Weekend,24.24,4.5,4.4,2574,4,0.09999999999999964
2026-03-01,Curcumin C3,Broad,4900,95,3172.05,3792,4,36.61,33.39,23.37,50.09,83.65,20.0,0.0434,0.0196,922,195,Weekend,23.37,4.5,4.7,4452,26,-0.20000000000000018
2026-03-01,Fruit Drink,Exact,5826,47,1027.89,1218,2,30.18,21.87,15.31,32.8,84.39,20.0,0.0547,0.0081,576,169,Weekend,15.31,4.0,3.6,1794,33,0.3999999999999999
2026-03-01,Fruit Drink,Phrase,4469,64,2210.56,1218,2,37.83,34.54,24.18,51.81,181.49,20.0,0.0393,0.0145,562,250,Weekend,24.18,4.0,4.3,1327,47,-0.2999999999999998
2026-03-01,Fruit Drink,Broad,2954,47,672.57,609,1,16.93,14.31,10.02,21.46,110.44,20.0,0.0407,0.0162,596,27,Weekend,10.02,4.0,4.4,856,13,-0.40000000000000036
